Thiago,,,,,
Thiago#6352,,,,Gregar,
FOLDER,,,,NAVICUST,
#,Chip Name,Code,Reg/Tag,Program Name,Link
1,ColForce,Q,,Custom1,image
1,ElmntMnSP,E,,Custom1,HP+500
1,ElmntMan,*,,BugStop,ChargMAX
1,JudgeMan,*,,Rush,AttckMAX
1,GrndManSP,G,,UnderSht,
1,EraseMan,*,[TAG],AirShoes,
1,Uninstll,G,,,
2,AntiDmg,*,,,
1,LifeAur,U,,,
2,Invisibl,*,,,
2,SloGauge,*,,,
2,Geddon,*,,CellImage,
1,GrabRvng,Q,,,
4,AreaGrab,*,[TAG],,
2,Recov300,J,,,
1,WoodDrgn,G,,,
1,Muramasa,M,,,
2,WindRack,*,[REG],,
1,MachGun1,*,,,
1,BblStar3,G,,,
1,GunDelS3,Q,,,
