Alrysc,,,,,
Alrysc#7506,,,,Gregar,
FOLDER,,,,NAVICUST,
#,Chip Name,Code,Reg/Tag,Program Name,Link
1,Thunder,*,,BugStop,Link to URL
1,ElcPuls1,J,,UnderSht,AttckMAX
1,ElcPuls2,J,,AirShoes,HP+400
1,ElcPuls3,J,,Custom2,Charge+1
1,FlshBom1,*,,SuprArmr,Charge+1
2,WindRack,*,[REG],,
1,SandWrm3,J,,,
2,Sensor1,J,,,
2,Boomer,J,,,
1,JustcOne,J,,,
1,Guardian,O,,,
2,AreaGrab,*,,,
1,GrabRvng,Q,,,
1,Geddon,*,,,
3,Invisibl,*,,,
1,Barrier,*,,,
1,LifeAur,U,,CellImage,
1,ElemTrap,*,,,
1,AntiNavi,*,,,
1,AntiDmg,*,,,
1,EraseMan,*,,,
1,JudgeMan,*,,,
1,JudgeMnSP,J,,,
1,ColForce,Q,,,
