Not3rdPerson,,,,,
Not3rdPerson#7906,,,,Gregar,
FOLDER,,,,NAVICUST,
#,Chip Name,Code,Reg/Tag,Program Name,Link
1,EraseMan,*,,SuprArmr,https://cdn.discordapp.com/attachments/857792192852000788/1079598678693650482/image.png
1,Guardian,O,,Custom1,AttckMAX
2,WindRack,*,,AirShoes,ChargMAX
2,Recov300,O,,BugStop,HP+500
1,ColForce,Q,,UnderSht,
5,AreaGrab,*,,Rush,
2,Barr100,O,,CellImage,
1,Snctuary,Z,,,
3,Invisibl,*,,,
3,AntiDmg,*,,,
1,LifeAur,U,,,
2,SloGauge,*,,,
1,ElmntMnSP,E,,,
1,Barr200,U,,,
1,GrabRvng,Z,,,
1,JudgeMan,*,,,
1,ElmntMan,*,,,
1,GunDelS3,Q,,,
