,,,,,
davidvvv#3288,,,,Falzar,
FOLDER,,,,NAVICUST,
#,Chip Name,Code,Reg/Tag,Program Name,Link
2,ElcPuls2,E,,SuprArmr,https://cdn.discordapp.com/attachments/1024701675983880233/1079643459817832458/image.png
2,ElecSwrd,E,,Tango,HP+500
2,FireBrn3,E,,Beat,HP+400
1,WindRack,*,,Rush,
1,MachGun1,*,,BugStop,
1,Uninstll,G,,FstBarr,
1,JudgeMan,*,,,
1,ElmntMan,*,,,
1,ElmntMnSP,E,,,
1,EraseMan,*,,CellImage,
1,GrndManSP,G,,,
1,FullCust,*,[REG],,
1,FstGauge,*,,,
2,Invisibl,*,,,
2,AntiDmg,*,,,
1,LifeAur,U,,,
1,HubBatc,J,,,
2,Recov300,J,,,
1,GrabRvng,Z,,,
1,Snctuary,Z,,,
1,Geddon,*,,,
3,AreaGrab,*,,,
