Enduring Ray,,,,,
enduring ray#1144,,,,Gregar,
FOLDER,,,,NAVICUST,
#,Chip Name,Code,Reg/Tag,Program Name,Link
1,GunDelS3,Q,,SuprArmr,Link to URL
1,ElcPuls1,J,,Custom1,AttckMAX
1,ElcPuls2,J,,AirShoes,ChargMAX
1,ElcPuls3,J,,UnderSht,HP+50
1,Fan,*,[REG],BugStop,HP+50
2,SumnBlk3,W,,Rush,HP+300
2,Recov300,J,,,
4,AreaGrab,*,[TAG] [TAG],CellImage,
2,Geddon,*,,,
2,SloGauge,*,,,
3,Invisibl,*,,,
1,LifeAur,U,,,
1,AntiNavi,*,,,
2,AntiDmg,*,,,
1,EraseMan,*,,,
1,BlastMan,*,,,
1,JudgeMan,*,,,
1,JudgeMnSP,J,,,
1,ElmntMan,*,,,
1,ColForce,Q,,,
