luckytyphlosion,,,,,
luckytyphlosion#1166,,,,Falzar,
FOLDER 1,,,,NAVICUST,
#,Chip Name,Code,Reg/Tag,Program Name,Link
1,SpoutMnSP,A,,Custom2,Link to URL
1,ElmntMnSP,E,,Custom1,
1,RskyHny3,M,[TAG],BugStop,
3,MachGun3,M,,Rush,
1,Muramasa,M,,Beat,
3,M-Boomer,M,,UnderSht,
1,GrabBnsh,M,[TAG],SuprArmr,
1,MetrKnuk,N,,HP+400,
1,LifeAur,U,,Attack+1,
1,WindRack,*,,Attack+1,
5,AreaGrab,*,,Attack+1,
3,Invisibl,*,,ChargMAX,
3,AntiDmg,*,,CellImage,
1,WhiCapsl,*,,,
1,DblPoint,*,[REG],,
1,EraseMan,*,,,
1,JudgeMan,*,,,
1,ElmntMan,*,,,
