Eurasia_M,,,,,
Eurasia_M#9782,,,,Gregar,
FOLDER 1,,,,NAVICUST,
#,Chip Name,Code,Reg/Tag,Program Name,Link
1,WindRack,*,,HP+500,Link to URL
1,ElecDrgn,L,,HP+400,
2,Recov300,J,,SuprArmr,
3,AreaGrab,*,[TAG],HP+300,
1,GrabBnsh,B,,Custom1,
2,SloGauge,*,[REG][TAG],FldrPak1,
3,BusterUp,*,,Attack+1,
1,BugFix,*,,Charge+1,
3,Invisibl,*,,Undersht,
1,Barr200,U,,,
1,LifeAur,U,,,
1,AntiNavi,*,,,
1,AntiDmg,*,,,
1,AntiSwrd,*,,CellImage,
1,Uninstll,L,,,
2,Roll2,R,,,
1,Roll3,R,,,
1,EraseMan,*,,,
1,BlastmnSP,B,,,
1,ElmntMan,*,,,
1,DeltaRay,Z,,,
