Alrysc,,,,,
Alrysc#7506,,,,Gregar,
FOLDER,,,,NAVICUST,
#,Chip Name,Code,Reg/Tag,Program Name,Link
2,WindRack,*,,BugStop,image
2,ElcPuls2,J,,UnderSht,AttckMAX
4,AreaGrab,*,,Custom2,ChargMAX
2,Sensor1,J,,Custom1,Speed+1
2,Boomer,J,,SuprArmr,HP+400
1,EraseMan,*,,Rush,HP+50
1,JustcOne,J,,,
1,ElmntMan,*,,CellImage,
2,AntiDmg,*,,,
1,JudgeMan,*,,,
1,LifeAur,U,,,
2,MagCoil,*,[REG],,
3,Invisibl,*,,,
1,ElcPuls1,J,,,
1,Lance,*,,,
1,ElcPuls3,J,,,
1,AntiNavi,*,,,
1,GrabRvng,Q,,,
1,ColForce,Q,,,
