playerzero,,,,,
playerzero#2208,,,,Falzar,
FOLDER,,,,NAVICUST,
#,Chip Name,Code,Reg/Tag,Program Name,Link
1,BblStar3,G,,SuprArmr,image
1,Static,G,[REG],Custom1,AttckMAX
1,MachGun1,*,,Custom2,ChargMAX
1,WindRack,*,,UnderSht,SpeedMAX
1,NeoVari,N,,,HP+500
1,HeatDrgn,G,,,HP+300
1,WoodDrgn,G,,,
2,Recov300,J,,,
5,AreaGrab,*,,,
1,BugFix,*,,,
3,Invisibl,*,,,
1,Barr200,U,,,
1,LifeAur,U,,,
3,AntiDmg,*,,CellImage,
1,Uninstll,G,,,
1,TenguMan,*,,,
1,GrndManSP,G,,,
1,EraseMan,*,,,
1,JudgeMan,*,,,
1,ElmntMan,*,,,
1,MetrKnuk,N,,,
