H4zelWhite,,,,,
H4zelWhite#0110,,,,Falzar,
FOLDER,,,,NAVICUST,
#,Chip Name,Code,Reg/Tag,Program Name,Link
1,BugFix,*,,SuprArmr,Link to URL
1,ElcPuls1,J,,Rush,HP+300
3,ElcPuls2,J,,FstBarr,HP+500
1,ElcPuls3,J,,Custom2,HP+300
1,TenguMan,*,,,SpeedMAX
1,HubBatc,J,,,ChargMAX
2,AreaGrab,*,,,
1,FullCust,*,[REG],,
1,WindRack,*,,,
1,AntiNavi,*,,,
2,AntiDmg,*,,,
1,Barr200,U,,CellImage,
2,Invisibl,*,,,
1,JustcOne,J,,,
1,ElmntMnSP,E,,,
1,Snctuary,Z,,,
1,LifeAur,U,,,
1,GrabRvng,Z,,,
1,FstGauge,*,,,
2,Recov300,J,,,
1,EraseMan,*,,,
1,JudgeMnSP,J,,,
1,JudgeMan,*,,,
1,NeoVari,N,,,
