Nahmoh,,,,,
Nahmoh#5528,,,,Gregar,
FOLDER,,,,NAVICUST,
#,Chip Name,Code,Reg/Tag,Program Name,Link
3,WhiCapsl,*,[TAG],SuprArmr,image
3,MachGun1,*,[TAG],UnderSht,AttckMAX
1,JudgeMan,*,,Custom1,ChargMAX
2,BblStar3,R,,Custom1,HP+500
2,DolThdr3,R,,BugStop,
1,TenguMan,*,[REG],Beat,
1,ElemTrap,*,,CellImage,
1,FlshBom1,*,,,
3,WindRack,*,,,
2,MchnSwrd,Q,,,
1,EraseMan,*,,,
1,ColForce,Q,,,
1,ElmntMnSP,E,,,
1,AntiDmg,*,,,
2,Invisibl,*,,,
1,GrabRvng,Q,,,
2,AreaGrab,*,,,
1,Uninstll,R,,,
1,LifeAur,U,,,
