ChinaTV,,,,,
ChinaTV#4720,,,,Falzar,
FOLDER,,,,NAVICUST,
#,Chip Name,Code,Reg/Tag,Program Name,Link
1,ElmntMnSP,E,,Custom2,Link to URL
1,ElcPuls1,J,,SuprArmr,HP+500
2,ElcPuls2,J,[TAG],FstBarr,HP+300
1,ElcPuls3,J,,Rush,HP+300
1,JustcOne,J,,,ChargMAX
2,Recov300,J,,,SpeedMAX
1,JudgeMnSP,J,,,
1,HubBatc,J,,,
1,NeoVari,N,,,
1,Barr200,U,,CellImage,
1,LifeAur,U,,,
2,MachGun1,*,,,
2,WindRack,*,[TAG],,
2,AreaGrab,*,,,
1,FullCust,*,[REG],,
1,BugFix,*,,,
3,Invisibl,*,,,
1,AntiNavi,*,,,
2,AntiDmg,*,,,
1,EraseMan,*,,,
1,JudgeMan,*,,,
1,ElmntMan,*,,,
