Soren,,,,,
Soren#0229,,,,Falzar,
FOLDER,,,,NAVICUST,
#,Chip Name,Code,Reg/Tag,Program Name,Link
1,BugFix,*,,Custom1,Link to URL
1,Uninstll,L,,Custom2,AttckMAX
1,MachGun1,*,,UnderSht,HP+400
2,Magnum,L,,SuprArmr,SpeedMAX
1,BblStar2,L,,,HP+400
1,ElecDrgn,L,,,ChargMAX
2,Recov300,J,,,
1,GrabRvng,Z,,,
1,Snctuary,Z,,,
1,Barr200,U,,,
1,LifeAur,U,,CellImage,
1,WindRack,*,,,
3,AreaGrab,*,,,
3,Invisibl,*,,,
1,NeoVari,N,,,
1,MetrKnuk,N,,,
1,AntiNavi,*,,,
2,AntiDmg,*,,,
1,TmhkMan,*,,,
1,TenguMan,*,,,
1,EraseMan,*,,,
1,JudgeMan,*,,,
1,ElmntMan,*,,,
