TBB2,,,,,
DR.TBB2#3787,,,,Gregar,
FOLDER,,,,NAVICUST,
#,Chip Name,Code,Reg/Tag,Program Name,Link
1,ElmntMnSP,E,,SuprArmr,https://tinyurl.com/CustomForBLOOD
2,Static,G,,Custom1,AttckMAX
1,Uninstll,G,,UnderSht,ChargMAX
1,GrndManSP,G,,,HP+400
1,GunDelS3,Q,,,HP+400
1,GrabRvng,Q,,,HP+400
1,ColForce,Q,,,
1,Barr200,U,,CellImage,
1,LifeAur,U,,,
2,WindRack,*,[REG],,
4,AreaGrab,*,,,
1,PnlRetrn,*,,,
1,HolyPanl,*,,,
2,SloGauge,*,,,
1,FullCust,*,,,
3,Invisibl,*,,,
3,AntiDmg,*,,,
1,EraseMan,*,,,
1,JudgeMan,*,,,
1,ElmntMan,*,,,
