BlueStar,,,,,
BlueStar#1988,,,,Gregar,
FOLDER,,,,NAVICUST,
#,Chip Name,Code,Reg/Tag,Program Name,Link
1,BugFix,*,,Custom1,image
2,WindRack,*,,SuprArmr,HP+400
1,ElmntMan,*,,UnderSht,HP+400
1,HolyPanl,*,,,HP+400
1,GrndMan,*,,,AttckMAX
3,Rflectr3,*,,,ChargMAX
2,Recov300,O,,,
3,AreaGrab,*,,,
1,Snctuary,Z,,,
1,GrabRvng,Z,,,
2,SloGauge,*,,,
2,AntiDmg,*,,,
2,Invisibl,*,,CellImage,
2,Barr100,O,,,
1,Barr200,U,,,
1,LifeAur,U,,,
1,Roll3,R,,,
1,DeltaRay,Z,,,
1,EraseMan,*,,,
1,JudgeMan,*,,,
