Diamond Kite,,,,,
nugget#4202,,,,Gregar,
FOLDER,,,,NAVICUST,
#,Chip Name,Code,Reg/Tag,Program Name,Link
1,Uninstll,G,,SuprArmr,image
1,Barr200,K,,Custom1,AttckMAX
1,EraseMan,*,,Custom1,ChargMAX
1,ColForce,Q,,FlotShoe,HP+400
1,EraseMnSP,K,,Beat,
1,EraseMnEX,K,,UnderSht,
1,Snctuary,Z,,BugStop,
1,GrabRvng,Q,,,
1,AntiNavi,*,,,
1,ElmntMan,*,,,
2,BblStar3,G,,,
1,SloGauge,*,[TAG],,
1,HeatDrgn,G,,,
1,GunDelS3,Q,,,
1,AntiSwrd,*,,,
3,AntiDmg,*,,CellImage,
1,ComingRd,*,[REG],,
2,Fanfare,*,,,
1,WindRack,*,,,
1,MachGun1,*,,,
1,Fan,*,[TAG],,
4,PanlGrab,*,,,
1,LifeAur,U,,,
